PK_TILL_SA,C_SAMPLE,Easting,Northing,Ca_pct,Fe_pct,K_pct,Mg_pct,Na_pct,Fe2O3,Na2O,K2O,CaO,MgO,CWI,Fe_react,LITH_ORIG,DIST_LITH_Aal,DIST_LITH_Aam,DIST_LITH_Ab,DIST_LITH_Ac,DIST_LITH_Acg,DIST_LITH_Ag,DIST_LITH_Agb,DIST_LITH_Agbm,DIST_LITH_Agd,DIST_LITH_Agk,DIST_LITH_Agkm,DIST_LITH_Agkx,DIST_LITH_Agn,DIST_LITH_Agnb,DIST_LITH_Agnp,DIST_LITH_Ags,DIST_LITH_Agx,DIST_LITH_Am,DIST_LITH_Amp,DIST_LITH_Ams,DIST_LITH_As,DIST_LITH_Asv,DIST_LITH_Atg,DIST_LITH_Ath,DIST_LITH_Atl,DIST_LITH_Atm,DIST_LITH_Avc,DIST_LITH_Avf,DIST_LITH_Avm,DIST_LITH_Avx,DIST_LITH_PAa,DIST_LITH_PAg,DIST_LITH_PAgt,DIST_LITH_PAm,DIST_LITH_PAt,DIST_LITH_Pa,DIST_LITH_Pal,DIST_LITH_Pg,DIST_LITH_Pgt,DIST_LITH_Pm,DIST_LITH_Po,DIST_LITH_Ppx,DIST_LITH_Psc,DIST_LITH_Psq,DIST_LITH_Pt,DIST_LITH_Pu,DIST_LITH_Pv,MAG_RESID,ELEV_M,SLOPE_DEG,RUGGEDNESS,TWI,DIST_DYKES,DIST_FAULTS,DIST_LINEAM,ALT,MAP,SNOWFALL,MAT,TDD,MAX_SWE,AET,GST,T1M,T2M,T5M,T10M,SM_0_7,SM_7_28,SM_28_100,SM_100_289
4315,VR02283A,-705436.6455628122,1765015.37244305,1.01,1.82,1.64,0.45,1.86,2.6007800000000003,2.50728,1.9762,1.414,0.7461,28.13369449047852,1.869084500430533,10.0,260632.53125,268843.8125,97913.8671875,213628.765625,96090.125,69401.4609375,21173.390625,41896.44921875,6020.79736328125,0.0,63071.38671875,217771.09375,48962.359375,64906.18359375,112623.546875,89505.5859375,9086.390625,62741.53515625,84807.1328125,55331.38671875,95847.859375,170679.890625,168790.734375,26627.0546875,4506.93896484375,1000.0,98052.6015625,30254.1328125,47088.34765625,106268.8203125,251038.34375,255558.828125,164086.296875,12351.619140625,124662.046875,145378.171875,319738.96875,166408.0,243635.609375,62732.0703125,302655.84375,83499.25,165518.875,156750.796875,203507.0625,159892.34375,219423.390625,-81.39181518554688,441.86468505859375,0.8724789619445801,3.5119705200195312,9.706027030944824,250.0,3816.08447265625,1952.5623779296875,0.6920163631439209,290.6432402867052,184.6248782606972,-8.141679763793945,1221.1892979202305,99.56044006347656,228.20201789871825,-4.714845180511475,-5.231846332550049,-5.248955726623535,-5.27800178527832,-5.309312343597412,0.1647518015722546,0.1653577901877797,0.1629373515906894,0.1951365902424655
4317,VR02284A,-705325.1375830115,1765410.282370994,1.13,1.17,1.66,0.36,2.19,1.67193,2.9521200000000003,2.0003,1.582,0.59688,18.992233532464788,1.3543931499006616,10.0,260741.734375,268596.46875,97842.03125,213704.96875,95971.3515625,69641.9375,20943.376953125,41719.30078125,5771.6982421875,0.0,63083.7734375,217532.328125,48808.296875,64986.53515625,112654.890625,89402.53125,8838.8349609375,62990.57421875,85020.953125,55295.796875,95724.2109375,170513.375,168871.625,26768.685546875,4527.6923828125,1000.0,98215.328125,30085.294921875,46930.80078125,106273.8203125,251080.296875,255453.03125,164102.484375,12206.5556640625,124705.90625,145401.59375,319839.125,166642.765625,243512.0625,62830.12890625,302432.84375,83742.5390625,165268.90625,156500.796875,203298.578125,160134.703125,219231.1875,-80.80758666992188,442.4266357421875,1.221179485321045,4.63543176651001,10.468331336975098,0.0,3691.205810546875,1802.775634765625,0.6911841034889221,290.63918764329594,184.7899342150652,-8.143844604492188,1220.9231551216092,99.52974700927734,227.07976561834312,-4.846093654632568,-5.343537330627441,-5.364225387573242,-5.410333156585693,-5.465446472167969,0.1623359151130576,0.1629095221992969,0.1605384026858251,0.1925120272802908
4319,VR02285A,-705268.9205785731,1765660.1889116203,1.09,1.33,1.72,0.36,2.12,1.90057,2.8577600000000003,2.0726,1.526,0.59688,21.226382958762805,1.497147733400642,10.0,260851.125,268349.125,97770.78125,213781.4375,95853.078125,69882.4921875,20713.82421875,41542.8984375,5522.6806640625,0.0,63097.1484375,217293.578125,48655.03515625,65067.75390625,112686.7890625,89300.0546875,8591.419921875,63239.625,85234.96875,55261.3125,95601.0625,170347.078125,168952.84375,26911.892578125,4562.07177734375,1000.0,98378.4140625,29917.595703125,46774.05859375,106279.40625,251122.484375,255347.4375,164119.046875,12064.9287109375,124750.25,145425.453125,319939.4375,166877.578125,243388.703125,62929.02734375,302209.875,83985.859375,165018.9375,156250.796875,203090.1875,160377.09375,219039.09375,-80.15691375732422,441.8786010742188,1.4190268516540527,5.023908615112305,9.912659645080566,0.0,3579.455322265625,1677.051025390625,0.6864625215530396,290.6385800492091,184.95601282646803,-8.146010398864746,1220.6569452269337,99.50389862060548,225.94121350032736,-4.905994892120361,-5.375818252563477,-5.405732154846191,-5.463526725769043,-5.532083988189697,0.1598882435763496,0.1604276402235209,0.1581052417310876,0.1898520724975348
4321,VR02287A,-705437.5697065654,1766161.1471740846,1.17,1.4,1.95,0.51,2.07,2.0006,2.79036,2.34975,1.638,0.84558,20.786987923264988,1.5847355196071606,10.0,261070.515625,267854.4375,97630.0390625,213935.15625,95618.0546875,70363.7890625,20256.171875,41192.3828125,5024.93798828125,0.0,63126.85546875,216816.171875,48350.9296875,65232.7578125,112752.21875,89096.859375,8097.0673828125,63737.7421875,85663.5859375,55195.67578125,95356.2421875,170015.078125,169116.265625,26628.2265625,4670.38525390625,790.5693969726562,98705.6875,29585.6796875,46463.0234375,106292.34375,251207.578125,255136.84375,164153.3125,11792.4765625,124840.3984375,145474.4375,320140.59375,167157.296875,243142.578125,63129.33203125,301764.09375,84472.625,164519.0,155750.796875,202673.6875,160861.9375,218655.265625,-77.89210510253906,441.8565368652344,1.3105344772338867,4.621685981750488,9.992225646972656,353.55340576171875,3400.36767578125,1520.690673828125,0.6674718856811523,290.62014005517426,185.291238646297,-8.14999008178711,1220.156148115335,99.46910095214844,223.61520332046013,-4.749029159545898,-5.173488140106201,-5.224177360534668,-5.281530380249023,-5.340510368347168,0.1548975317977011,0.1553630206814665,0.1531362703486596,0.184425972928735
4323,VR02289A,-705741.0420095479,1765798.5503648836,1.08,1.26,1.81,0.43,2.05,1.80054,2.7634,2.1810500000000004,1.512,0.7129399999999999,20.07306634499935,1.4391164112317487,10.0,260736.09375,268138.25,97460.25,213620.28125,95514.7265625,70191.2578125,20586.70703125,41189.34765625,5255.94921875,0.0,63361.0703125,216980.703125,48304.375,64913.88671875,112471.3828125,88969.796875,8385.2548828125,63467.51171875,85320.71875,54980.109375,95260.5,169994.125,168798.140625,26754.671875,4366.0625,707.1068115234375,98731.0078125,29564.548828125,46422.65234375,106535.5,250918.5625,255015.3125,164385.40625,12137.236328125,124549.1875,145200.9375,319811.0625,167026.9375,243047.96875,63257.90625,302100.25,84286.7109375,164772.953125,156000.203125,202743.6875,160558.59375,218686.984375,-78.98041534423828,443.946533203125,1.2488340139389038,4.991650104522705,9.347319602966309,0.0,3716.51708984375,1820.0274658203125,0.6747167110443115,290.6003935826898,185.3487198138256,-8.144396781921387,1220.7940740397512,99.47908020019533,224.41326528702805,-4.520179271697998,-5.024078369140625,-5.044023513793945,-5.074174880981445,-5.105140686035156,0.1564163952193674,0.15688544431119,0.1546081227951498,0.186021377246515
4325,VR02290A,-705801.5824762332,1765570.7830872992,0.97,1.38,1.65,0.4,1.91,1.97202,2.57468,1.98825,1.358,0.6632,23.047983029750533,1.5175091650567136,10.0,260401.734375,268422.25,97291.4453125,213305.53125,95412.59375,70020.0859375,20917.994140625,41189.34765625,5500.0,0.0,63596.3828125,217145.6875,48260.36328125,64595.375,112190.9609375,88843.9609375,8678.27734375,63198.1015625,84977.9375,54765.98046875,95165.9765625,169973.890625,168480.15625,26885.171875,4069.705078125,500.0,98757.59375,29547.630859375,46384.9375,106779.2734375,250629.703125,254894.21875,164617.921875,12482.4873046875,124258.296875,144927.78125,319481.625,166706.703125,242953.828125,63388.1875,302436.46875,84101.875,165027.265625,156250.0,202814.265625,160255.453125,218719.28125,-79.6080551147461,429.5475158691406,1.0854047536849976,5.405255317687988,11.885510444641112,353.55340576171875,4038.87353515625,2136.0009765625,0.6780055165290833,290.52413560695504,185.40222732701864,-8.138460159301758,1221.464367772929,99.45091247558594,225.27416488835212,-4.283390045166016,-4.829134941101074,-4.833893775939941,-4.84339714050293,-4.849029064178467,0.1580578346924992,0.1585374932311448,0.1562119042570939,0.187753271138906
4327,VR02291A,-705827.7154793967,1765317.1500626751,1.21,1.31,1.97,0.47,2.18,1.87199,2.9386400000000004,2.37385,1.694,0.77926,19.383313280332665,1.5091363137235008,10.0,260292.140625,268669.53125,97363.046875,213228.890625,95531.40625,69780.0078125,21145.330078125,41367.2578125,5750.0,0.0,63583.11328125,217384.59375,48414.875,64513.56640625,112158.9296875,88946.9609375,8923.2841796875,62948.88671875,84763.2734375,54800.77734375,95289.6875,170140.5625,168398.703125,27115.494140625,4031.12890625,500.0,98595.1328125,29717.419921875,46542.9921875,106773.7109375,250587.4375,255000.0,164601.40625,12619.4296875,124213.78125,144903.84375,319381.125,166471.65625,243077.40625,63290.0078125,302659.25,83858.8828125,165277.234375,156500.0,203022.9375,160012.890625,218911.65625,-80.61050415039062,435.4073181152344,1.2122036218643188,4.616799354553223,10.070245742797852,500.0,4138.236328125,2236.06787109375,0.6721063256263733,290.4957918763897,185.232175133701,-8.136299133300781,1221.7311220386434,99.43620300292967,226.47555306946583,-4.552878856658936,-5.057953834533691,-5.0687432289123535,-5.091495990753174,-5.112987518310547,0.1606280793763073,0.1611489973057961,0.1587769908726897,0.1905497121692015
4329,VR02292A,-706247.7509613872,1765899.7390863188,1.15,1.32,1.85,0.47,2.11,1.88628,2.84428,2.2292500000000004,1.61,0.77926,20.176124470134464,1.5057017993447477,10.0,260286.984375,268211.90625,96980.671875,213144.609375,95073.984375,70330.0234375,20798.13671875,40835.80078125,5250.0,0.0,63860.19921875,216833.171875,47909.41796875,64442.3203125,111975.7265625,88513.4140625,8488.9638671875,63428.109375,85065.4140625,54484.515625,94825.171875,169620.90625,168325.765625,26557.720703125,3881.043701171875,250.0,99110.1015625,29194.390625,46033.27734375,107035.3359375,250425.890625,254562.0,164884.234375,12554.8798828125,124057.4453125,144703.359375,319353.4375,166856.96875,242612.984375,63716.65625,302327.3125,84403.7890625,164782.046875,156000.0,202467.90625,160437.875,218367.234375,-78.22366333007812,425.5574340820313,1.2252293825149536,4.41755485534668,10.46501922607422,353.55340576171875,4190.763671875,2304.88623046875,0.6738002300262451,290.526400746137,185.79337964237044,-8.13612174987793,1221.670869029192,99.4343032836914,223.72513773427968,-4.251591682434082,-4.800723075866699,-4.80467414855957,-4.811778545379639,-4.814499378204346,0.1545176301795972,0.1549244768643014,0.1526417164591634,0.1838401833227036
4331,VR02293A,-706162.5253821746,1766161.2160468264,1.21,1.35,1.93,0.47,2.16,1.92915,2.9116800000000005,2.32565,1.694,0.77926,20.012469215974708,1.543079450120024,10.0,260397.046875,267964.65625,96910.078125,213221.859375,94955.9140625,70570.0,20573.041015625,40658.640625,5000.0,0.0,63875.3671875,216594.234375,47755.890625,64526.15625,112008.9296875,88411.328125,8246.2109375,63677.41015625,85280.7890625,54451.8125,94702.1640625,169454.453125,168407.984375,26327.267578125,3952.84716796875,250.0,99272.984375,29025.849609375,45876.19140625,107042.046875,250468.6875,254456.53125,164901.484375,12412.19140625,124103.03125,144728.1875,319454.3125,167092.234375,242489.6875,63816.140625,302104.6875,84646.6953125,164532.109375,155750.0,202259.265625,160680.578125,218174.953125,-76.32552337646484,428.6650390625,1.2648996114730835,4.529181480407715,9.334532737731934,250.0,4123.10546875,2263.84619140625,0.6683907508850098,290.5124802215231,185.96112621943325,-8.137887001037598,1221.441667390025,99.4367218017578,222.4868833329308,-4.243186473846436,-4.793149948120117,-4.796935081481934,-4.803123474121094,-4.805012226104736,0.1518163906864396,0.1521777061731009,0.1499373982762039,0.180884436446725
4333,VR02294A,-706034.4915952055,1766600.9451440494,1.2,1.28,1.87,0.42,2.17,1.82912,2.92516,2.25335,1.68,0.69636,19.491921879712148,1.4725893585138092,26.0,260617.78125,267470.21875,96770.671875,213377.15625,94721.3046875,71050.15625,20124.611328125,40306.63671875,4500.0,250.0,63908.625,216116.4375,47451.2890625,64696.40625,112076.984375,88208.9140625,7762.08740234375,64176.02734375,85712.09375,54389.796875,94457.6640625,169122.1875,168573.421875,25867.451171875,4069.705078125,0.0,99599.828125,28692.333984375,45564.515625,107057.2265625,250555.015625,254246.1875,164937.109375,12137.236328125,124195.6640625,144779.140625,319656.5625,166626.828125,242243.671875,64017.57421875,301659.5625,85132.6171875,164032.203125,155250.0,201842.296875,161166.0625,217790.75,-71.18577575683594,429.8704528808594,0.8089549541473389,3.0528018474578857,13.11383819580078,0.0,4031.12890625,2263.84619140625,0.6575719714164734,290.6113398380993,186.3016528027136,-8.142629623413086,1220.8655331943637,99.45773315429688,219.99790845044583,-4.226375579833984,-4.778003692626953,-4.781455993652344,-4.785813331604004,-4.786037445068359,0.1463669126932204,0.1466360078739792,0.1444812720928835,0.1749160964930456
4335,VR02295A,-706008.3187034068,1766753.432385086,1.19,1.26,1.94,0.47,2.14,1.80054,2.88472,2.3377,1.666,0.77926,19.01666839173572,1.4581372789394416,26.0,260728.421875,267223.0,96701.859375,213455.203125,94604.7734375,71290.3359375,19901.318359375,40131.8125,4250.0,250.0,63926.71484375,215877.5625,47300.23828125,64782.80859375,112111.828125,88108.6015625,7520.8046875,64425.34375,85928.0234375,54360.48828125,94336.1640625,168956.359375,168656.640625,25638.10546875,4123.10546875,0.0,99763.78125,28527.3984375,45409.9375,107065.6953125,250598.53125,254141.328125,164955.484375,12005.20703125,124242.703125,144805.25,319757.90625,166377.015625,242120.96875,64119.515625,301437.09375,85375.640625,163782.25,155000.0,201633.953125,161408.84375,217598.828125,-68.43682861328125,433.2911682128906,0.515097975730896,2.4948947429656982,10.23305892944336,0.0,4007.804931640625,2304.88623046875,0.6491906046867371,290.67422426041503,186.47443348664717,-8.145137786865234,1220.564294578213,99.47686767578124,218.74718524194185,-4.365733623504639,-4.880753517150879,-4.892749786376953,-4.905893325805664,-4.916229248046875,0.143618667392565,0.143841073339037,0.1417294572232608,0.1719034957709572
4337,VR02296A,-705970.4966775399,1766888.90683685,1.19,1.23,1.86,0.43,2.1,1.75767,2.8308000000000004,2.2413000000000003,1.666,0.7129399999999999,19.08703824965712,1.4221828547972517,10.0,260952.578125,267185.90625,96942.3125,213692.6875,94826.15625,71221.484375,19789.517578125,40311.2890625,4250.0,0.0,63677.41015625,215951.53125,47500.0,65017.3046875,112359.359375,88337.7734375,7458.216796875,64444.2578125,86054.125,54608.8359375,94554.875,169143.609375,168892.34375,25739.076171875,4366.0625,250.0,99575.3515625,28716.28515625,45607.015625,106815.84375,250844.703125,254368.328125,164706.171875,11792.4765625,124488.203125,145053.875,319986.4375,166386.96875,242338.859375,63891.5078125,301323.125,85317.421875,163777.484375,155000.0,201772.296875,161468.65625,217759.1875,-69.60102844238281,434.1784057617188,0.5875704884529114,2.551166296005249,11.200024604797363,250.0,3758.323974609375,2061.552734375,0.6515023708343506,290.6461592451432,186.26557377092448,-8.149141311645508,1220.138653770306,99.47167205810548,219.04078750090403,-4.3232502937316895,-4.86348295211792,-4.869020462036133,-4.878057479858398,-4.885004043579102,0.1447361683434617,0.1449841133805338,0.1428814308512523,0.1732407923722635
4339,VR06632A,-684211.4604180641,1776425.6430810462,1.22,1.87,1.65,0.71,1.96,2.6722300000000003,2.64208,1.98825,1.708,1.17718,26.229860597149123,1.9713077961648025,10.0,272244.59375,255367.625,116249.734375,237332.3125,111235.390625,78032.4453125,5836.30859375,49885.4921875,20931.435546875,0.0,44114.90625,214587.546875,54589.94921875,80788.6875,135375.640625,70810.046875,16007.810546875,78451.421875,106167.90625,76069.4609375,88028.7578125,162074.4375,192572.234375,26019.224609375,27916.169921875,1250.0,84328.2265625,44472.60546875,60557.82421875,86026.5234375,273974.6875,270724.15625,144075.71875,9890.0205078125,147732.859375,167834.921875,342773.34375,158916.640625,257327.859375,51091.21875,281960.21875,92521.6171875,155325.859375,147116.65625,207230.546875,168728.515625,225534.09375,-46.36017608642578,452.2637023925781,1.3165653944015503,5.532191753387451,9.294485092163086,0.0,1952.5623779296875,3716.51708984375,0.6132246255874634,295.96678100196186,170.06492851532198,-8.56002140045166,1175.424482710986,101.36940002441406,245.50208494576987,-4.771864891052246,-5.406306743621826,-5.42757511138916,-5.487035751342773,-5.560781002044678,0.2099500107924923,0.2104477155174778,0.2063753934996206,0.2444807660329256
4341,VR06633A,-684455.5118529744,1776477.358906345,1.26,1.85,1.76,0.7,2.08,2.64365,2.80384,2.1208,1.7639999999999998,1.1606,25.194679444843125,1.977590856856405,10.0,272266.0625,255385.125,116002.421875,237095.578125,110997.75,78025.640625,5656.8544921875,49991.25,20683.62890625,0.0,44351.578125,214489.21875,54723.16796875,80555.1015625,135130.03125,70944.5234375,16257.6904296875,78366.5234375,106014.4453125,75819.6875,88278.6796875,162192.984375,192337.265625,26030.03125,27681.220703125,1030.7763671875,84562.4765625,44228.1015625,60320.5,86273.546875,273729.4375,270490.75,144323.421875,9823.44140625,147489.1875,167587.65625,342523.34375,158898.75,257101.75,51270.1171875,282108.59375,92516.5546875,155296.6875,147079.90625,207069.578125,168831.640625,225367.0625,-55.22985458374024,448.15826416015625,0.60044926404953,2.4768195152282715,10.07972812652588,250.0,1767.7669677734375,3889.08740234375,0.6129274368286133,297.0553364622588,170.07224473935284,-8.578798294067383,1173.7627393888506,101.81951904296876,245.55255794276349,-4.812938213348389,-5.423484802246094,-5.444575309753418,-5.50255012512207,-5.574571132659912,0.2099454532031203,0.2104883431001711,0.2064405626436745,0.2445030270605381
4343,VR06634A,-684641.3646043589,1776615.2507682326,1.3,1.84,1.67,0.69,1.99,2.62936,2.68252,2.01235,1.82,1.1440199999999998,25.556921731101017,1.9573765227711224,10.0,272038.71875,255153.5,115718.6796875,236939.46875,110682.5390625,78269.5625,5303.30078125,49872.3359375,20471.015625,0.0,44668.921875,214161.15625,54503.44140625,80232.4765625,134931.46875,70869.6015625,16517.037109375,78517.9140625,106059.2421875,75581.0859375,88522.59375,162091.984375,192188.0625,26292.822265625,27534.0703125,901.3878173828124,84710.1640625,43931.765625,60004.6875,86559.2265625,273533.03125,270167.78125,144605.0625,10006.248046875,147301.78125,167377.5625,342270.53125,158631.84375,256768.984375,51623.63671875,282056.0625,92762.125,155019.5625,146796.203125,206717.34375,169162.640625,225014.03125,-59.58308410644531,443.4358520507813,0.8616595268249512,3.1402242183685303,9.718507766723633,0.0,1767.7669677734375,3905.124755859375,0.6183385252952576,298.3556673314557,170.13845867008928,-8.603780746459961,1171.4677004396435,102.40615844726562,245.75270849209576,-4.746757507324219,-5.394327163696289,-5.417094707489014,-5.4756999015808105,-5.547049522399902,0.2101031687895159,0.2107208220724315,0.2066944151627938,0.2446509798408766
4345,VR06635A,-684687.8447627078,1776344.8199743477,1.12,1.72,1.63,0.66,1.88,2.45788,2.53424,1.96415,1.568,1.09428,25.55353977470617,1.829804656585452,10.0,272287.75,255402.875,115755.1328125,236858.875,110760.15625,78019.6328125,5482.92822265625,50098.02734375,20435.875,0.0,44588.39453125,214391.140625,54752.28125,80321.6171875,134884.4375,71079.6171875,16507.57421875,78282.34375,105861.3515625,75569.9140625,88528.59375,162311.8125,192102.34375,26043.232421875,27446.5390625,790.5693969726562,84796.8125,43983.66015625,60083.27734375,86520.59375,273484.21875,270257.40625,144571.140625,9762.8125,147245.546875,167340.40625,342273.375,158881.25,256875.703125,51449.609375,282257.09375,92512.1640625,155267.90625,147043.578125,206908.796875,168935.078125,225200.1875,-66.25457763671875,446.4898986816406,0.5915603637695312,2.407559633255005,12.65959358215332,0.0,1600.781005859375,4069.705078125,0.6136133074760437,298.13251206884024,170.16869262776868,-8.597312927246094,1172.1249011132525,102.26545715332033,245.46264258666943,-4.867334365844727,-5.44640588760376,-5.467578887939453,-5.523274898529053,-5.592457294464111,0.2099714532748264,0.2105775322878754,0.206554611687808,0.244586359862734
4347,VR06636A,-684492.6624275591,1776301.6600866402,1.19,1.74,1.73,0.69,1.93,2.48646,2.60164,2.08465,1.666,1.1440199999999998,24.907515649464028,1.8671445863823368,10.0,272266.0625,255385.125,116002.421875,237095.578125,110997.75,78025.640625,5656.8544921875,49991.25,20683.62890625,0.0,44351.578125,214489.21875,54723.16796875,80555.1015625,135130.03125,70944.5234375,16257.6904296875,78366.5234375,106014.4453125,75819.6875,88278.6796875,162192.984375,192337.265625,26030.03125,27681.220703125,1030.7763671875,84562.4765625,44228.1015625,60320.5,86273.546875,273729.4375,270490.75,144323.421875,9823.44140625,147489.1875,167587.65625,342523.34375,158898.75,257101.75,51270.1171875,282108.59375,92516.5546875,155296.6875,147079.90625,207069.578125,168831.640625,225367.0625,-55.22985458374024,448.15826416015625,0.60044926404953,2.4768195152282715,10.07972812652588,250.0,1767.7669677734375,3889.08740234375,0.6129274368286133,297.0553364622588,170.07224473935284,-8.578798294067383,1173.7627393888506,101.81951904296876,245.55255794276349,-4.812938213348389,-5.423484802246094,-5.444575309753418,-5.50255012512207,-5.574571132659912,0.2099454532031203,0.2104883431001711,0.2064405626436745,0.2445030270605381
4349,VR06637A,-684252.8211110812,1776217.9822713598,1.1,1.74,1.67,0.65,1.96,2.48646,2.64208,2.01235,1.54,1.0777,25.479705572218936,1.852917312829005,10.0,272515.125,255634.5,116039.328125,237015.296875,111075.703125,77775.71875,5836.30859375,50217.65234375,20651.876953125,0.0,44271.88671875,214719.140625,54934.62109375,80644.671875,135083.53125,71155.203125,16251.9228515625,78131.296875,105817.0625,75809.3828125,88285.40625,162413.046875,192251.953125,25780.322265625,27596.421875,901.3878173828124,84650.015625,44281.0625,60399.7109375,86235.5078125,273680.9375,270580.5,144289.859375,9581.8837890625,147433.453125,167550.921875,342526.375,159148.125,257208.578125,51096.109375,282309.78125,92266.59375,155545.015625,147327.234375,207261.0,168604.015625,225553.203125,-61.38298034667969,446.8504943847656,0.1579020619392395,3.192268133163452,13.900372505187988,0.0,1600.781005859375,4069.705078125,0.6116772890090942,296.89203767046035,170.12243210417827,-8.57371711730957,1174.2942166559087,101.70079803466795,245.2165266495882,-4.985707759857178,-5.495743274688721,-5.516083717346191,-5.567807197570801,-5.632577896118164,0.2098183834757533,0.2103536966746128,0.2063081241324241,0.2444519400562952
4351,VR06638A,-684574.6765849575,1776064.395177525,1.2,1.89,1.8,0.73,2.04,2.70081,2.7499200000000004,2.169,1.68,1.21034,25.69735501285909,2.0067732660772006,10.0,272536.8125,255652.234375,115792.109375,236778.515625,110838.28125,77769.6953125,5667.89208984375,50323.94921875,20403.73828125,0.0,44509.12890625,214621.171875,55001.13671875,80411.4453125,134837.859375,71289.8984375,16501.89453125,78046.859375,105663.6796875,75559.578125,88535.3046875,162531.734375,192016.921875,25793.65234375,27361.01171875,707.1068115234375,84884.109375,44036.91796875,60162.80078125,86482.65625,273435.65625,270347.21875,144537.625,9519.716796875,147189.71875,167303.609375,342276.375,159130.640625,256982.609375,51276.2109375,282458.1875,92262.1953125,155516.28125,147290.953125,207100.375,168707.59375,225386.46875,-72.15637969970703,447.07904052734375,0.6475250720977783,3.939795732498169,10.004242897033691,0.0,1414.213623046875,4242.640625,0.6113801002502441,297.9207454051691,170.19848351528066,-8.591110229492188,1172.7581784511951,102.12893676757812,245.16792633672188,-5.026777267456055,-5.512919902801514,-5.533082008361816,-5.583319187164307,-5.646366596221924,0.2098387801170647,0.210433119667489,0.2064131606592375,0.2445213430507556
4353,VR06639A,-684783.1675256346,1776086.9436134058,1.14,1.83,1.73,0.71,1.95,2.61507,2.6286,2.08465,1.596,1.17718,25.8879374350344,1.938082314517646,10.0,272558.71875,255670.203125,115544.90625,236541.75,110600.9140625,77764.46875,5505.6787109375,50431.265625,20155.64453125,0.0,44746.5078125,214523.453125,54977.8359375,80178.3203125,134592.203125,71425.2265625,16751.865234375,77963.1328125,105510.6640625,75309.7734375,88785.203125,162650.703125,191781.9375,25809.3984375,27125.86328125,500.0,85118.296875,43792.8359375,59925.99609375,86729.828125,273190.40625,270113.96875,144785.40625,9463.7470703125,146946.0,167056.3125,342026.40625,159113.5625,256756.6875,51456.8984375,282606.71875,92258.46875,155487.9375,147255.09375,206939.90625,168811.46875,225219.890625,-81.8484115600586,443.73638916015625,0.9282222986221312,4.647013187408447,10.337231636047363,250.0,1250.0,4422.95166015625,0.612890362739563,298.9380740787586,170.29699948741776,-8.608241081237793,1171.2460435032392,102.5529327392578,245.0906550521945,-5.07365083694458,-5.539275169372559,-5.560091972351074,-5.609165191650391,-5.672019004821777,0.2098678861827595,0.2105260553061854,0.2065325179129571,0.2446063695810539
4355,VR19532A,-703867.9232328372,1764519.0751090087,1.16,1.23,1.93,0.41,2.03,1.75767,2.73644,2.32565,1.624,0.6797799999999999,19.2652194214088,1.419051017795724,26.0,261766.234375,269125.4375,99494.34375,214907.53125,97647.6484375,68522.3515625,21078.720703125,43313.5390625,6800.7353515625,500.0,61550.79296875,218696.703125,50350.0234375,66174.484375,114051.796875,91078.265625,9500.0,62393.91015625,85171.8828125,56888.59765625,97398.984375,172132.578125,170051.640625,25109.759765625,5771.6982421875,0.0,96589.6640625,31702.720703125,48570.1796875,104760.7421875,252434.640625,257129.46875,162557.875,11502.716796875,126054.0546875,146826.640625,320915.09375,166462.078125,245186.796875,61156.05078125,302428.1875,82677.8359375,166003.015625,157262.71875,204753.8125,159783.640625,220768.265625,-78.66435241699219,448.6788024902344,0.1240989565849304,2.051069498062134,13.602272033691406,1000.0,3010.398681640625,1346.291259765625,0.6783066987991333,290.6347047974516,182.98234474379484,-8.158576965332031,1219.4341072487518,99.2657470703125,232.03567255475016,-4.756410121917725,-5.191667556762695,-5.242754936218262,-5.295671463012695,-5.3542680740356445,0.174270909765956,0.1750746628997786,0.1725500613456768,0.205786953759733
4357,VR19533A,-704577.9274078879,1764503.2854066389,1.13,1.33,1.91,0.45,2.08,1.90057,2.80384,2.30155,1.582,0.7461,20.361664698962727,1.5135823092309242,10.0,261090.265625,269230.96875,98776.578125,214192.234375,96987.7578125,68717.71875,21360.009765625,42779.9609375,6619.10107421875,0.0,62300.1796875,218471.53125,49861.05859375,65460.8671875,113307.1015625,90395.3125,9513.1484375,62314.22265625,84773.59375,56147.12890625,96747.09375,171572.328125,169340.640625,25725.716796875,5062.1142578125,500.0,97157.734375,31144.822265625,47985.67578125,105510.6640625,251694.875,256450.046875,163306.453125,12067.5185546875,125314.8515625,146079.609375,320226.96875,166198.859375,244534.765625,61846.5859375,302764.34375,82842.09375,166009.21875,157254.96875,204338.109375,159594.015625,220287.453125,-83.31405639648438,452.3845825195313,1.4409856796264648,5.3884453773498535,9.20414924621582,250.0,3535.533935546875,1903.9432373046875,0.7032897472381592,290.64746430624393,183.64468680620905,-8.148639678955078,1220.5121536779295,99.3647918701172,231.1433785179056,-4.692086219787598,-5.226794719696045,-5.2399582862854,-5.270268440246582,-5.315698146820068,0.1717366864564231,0.1724629751234366,0.1699375512355034,0.2028741569921112
